n,Rodada,Data,Mandante,Visitante,prob_H,prob_D,prob_A,gols_esperados_mandante,gols_esperados_visitante,gols_esperados_total,prob_over_25,prob_under_25,prob_ambas_marcam,prob_mandante_marca,prob_visitante_marca,placar_mais_provavel,prob_placar_mais_provavel,multigols_0_1,multigols_0_2,multigols_0_3,multigols_1_2,multigols_1_3,multigols_1_4,multigols_2_3,multigols_2_4,multigols_2_5,multigols_3_4,multigols_3_5,multigols_3_6,mais_de_0_5,mais_de_1_5,mais_de_2_5,mais_de_3_5,mais_de_4_5,escanteios_mandante,escanteios_visitante,escanteios_total,escanteios_mais_7_5,escanteios_mais_8_5,escanteios_mais_9_5,escanteios_mais_10_5,escanteios_mais_11_5,escanteios_mais_12_5,cartoes_mandante,cartoes_visitante,cartoes_total,cartoes_mais_2_5,cartoes_mais_3_5,cartoes_mais_4_5,cartoes_mais_5_5,cartoes_mais_6_5,sem_historico_stats,situacao,palpite_1x2,palpite_seguro,palpite_seguro_prob,dupla_1x,dupla_12,dupla_x2,menos_de_2_5,ambas_nao
56,34,2026-11-04,Bragantino,Santos,0.48551077913660884,0.2516378200089033,0.26285140085448766,1.5443628323453251,1.0638360720525972,2.608198904397923,0.483628179778975,0.5163718202210249,0.5136693279117939,0.78655351066565,0.6548707316254337,1-1,0.11960953484752852,0.26722593159513297,0.5163718202210249,0.7342156568588325,0.44412673460031493,0.6619705712381225,0.8040159773164457,0.4669897252636995,0.6090351313420228,0.6831318703615518,0.3598892427161306,0.43398598173565983,0.4661959095614898,0.9277549143792899,0.7327740684048669,0.483628179778975,0.26578434314116745,0.12373893706284436,6.187146672796061,4.756596802214369,10.943743475010429,0.8192955451571442,0.7296261031167439,0.6271070353004282,0.5193402161405442,0.4141787914780728,0.31816428467271174,2.779678534097986,2.838816664329441,5.618495198427427,0.9046991393089581,0.7930733769222568,0.6450765444492881,0.484538872691874,0.33620071483221126,não,programado,Casa,Multi-gols 1-4,0.8040159773164457,0.7371485991455121,0.7483621799910964,0.5144892208633909,0.516371820221025,0.48633067208820613
57,34,2026-11-04,Chapecoense-SC,Mirassol,0.2682125557348166,0.24073391610916337,0.4910535281560201,1.1577357994698538,1.6550080266173353,2.8127438260871886,0.5335812014905363,0.4664187985094639,0.5534032213023993,0.6858033419292304,0.8089117755637942,1-1,0.11368878767307487,0.2302664104223774,0.4664187985094639,0.6890987927589305,0.40773069470008894,0.6304106889495555,0.7869969058981404,0.4588323823365531,0.615418599285138,0.7035064166785605,0.37926621119805154,0.4673540285914741,0.5086489763224356,0.941311896190625,0.7697335895776228,0.5335812014905363,0.3109012072410695,0.1543149902924847,4.676099114469557,5.950570867979549,10.626669982449105,0.7975038728388242,0.7019195104403997,0.5951166163484692,0.4853931726828049,0.38075098308455146,0.28737757612811976,1.912588873898489,1.7201585734424407,3.63274744734093,0.690907789880559,0.48604923689300006,0.3026333988948462,0.1682776897902838,0.08444241390383023,não,programado,Fora,Multi-gols 1-4,0.7869969058981404,0.50894647184398,0.7592660838908367,0.7317874442651835,0.46641879850946366,0.4465967786976007
58,34,2026-11-04,Cruzeiro,Bahia,0.5145489771548029,0.25388150393116315,0.23156951891403385,1.538694880623246,0.937999025126795,2.4766939057500412,0.45019609475357036,0.5498039052464295,0.47652571633191554,0.7853402252217351,0.6085897644406693,1-0,0.130706069948952,0.2935368164976022,0.5498039052464295,0.7625453940777662,0.4672081785769188,0.6799496674082555,0.8116739176135204,0.46900857758016395,0.6007328277854288,0.6659811371300927,0.3444657390366016,0.4097140483812653,0.43664747095217094,0.9174042733304892,0.7064631835023976,0.45019609475357036,0.23745460592223377,0.10573035571696891,6.082139379028337,4.226429516296531,10.308568895324868,0.7735521595658827,0.6721708769422738,0.561562695444258,0.4506102298410255,0.3472918365440709,0.2572742576809566,3.028381974940975,2.8927032755849202,5.921085250525895,0.9212110885694058,0.8229306297211959,0.686494216374094,0.5315305189028632,0.3816031126585062,não,programado,Casa,Multi-gols 1-4,0.8116739176135204,0.768430481085966,0.7461184960688367,0.48545102284519703,0.5498039052464296,0.5234742836680845
59,34,2026-11-04,Flamengo RJ,Gremio,0.684039405587102,0.18690142521100636,0.1290591692018916,2.158878362308954,0.8111572650705794,2.970035627379534,0.5700902594143703,0.42990974058562975,0.4904569076705046,0.8845609764269088,0.5556564596149235,2-0,0.11955250526988336,0.20470419476149573,0.42990974058562975,0.6539218810211768,0.37967026895695716,0.6036824093925043,0.7700218849558517,0.44921768625968106,0.6155571618230284,0.7143690247047201,0.39035161599889445,0.4891634788805862,0.5380784273270436,0.9497605283713273,0.7952958052385044,0.5700902594143703,0.3460781189788231,0.1797386434154757,6.268762431145385,3.4130460024658467,9.68180843361123,0.7199388481696682,0.60799954739046,0.4917998588966124,0.3808957663859964,0.28263477038811835,0.20117864481905834,2.5785138711156943,2.915609855125521,5.494123726241215,0.8970094000202075,0.7796138478902341,0.6270060509632893,0.46469863618914076,0.31765325776956055,não,programado,Casa,Casa ou empate (1X),0.8709408307981084,0.8709408307981084,0.8130985747889936,0.3159605944128979,0.4299097405856297,0.5095430923294955
60,34,2026-11-04,Internacional,Coritiba,0.5984933451028321,0.22000044371625888,0.18150621118090884,1.8662877614116375,0.915276644472003,2.7815644058836404,0.5261479003071206,0.47385209969287934,0.5055994987035133,0.8453087636987027,0.5995941743383051,1-0,0.11684174378154526,0.23547258777097058,0.47385209969287934,0.6960302437553155,0.4131555390263737,0.6353336830888099,0.7898366554815692,0.46055765598434495,0.6150606283771043,0.7010138838746012,0.37668111645519564,0.4626343719526924,0.5024823762564389,0.9393034393334943,0.7645274122290293,0.5261479003071206,0.3039697562446844,0.14946678385192497,7.44584187657984,3.0493919363282083,10.49523381290805,0.7878661438080456,0.6898636363893816,0.5814219536441401,0.4710965452984657,0.36690179942886614,0.27483032589752243,2.3927488447097955,2.502611935777268,4.895360780487064,0.8512322363039895,0.7043345736772518,0.5319699474477741,0.366500447002014,0.2311875628438912,não,programado,Casa,Casa ou empate (1X),0.8184937888190911,0.8184937888190911,0.779999556283741,0.40150665489716775,0.47385209969287945,0.4944005012964867
61,34,2026-11-04,Palmeiras,Remo,0.7702907837862224,0.14852375044514965,0.08118546576862803,2.4731319502798828,0.668923160853708,3.1420551111335904,0.607955069493217,0.392044930506783,0.44579254449265193,0.9157164500314005,0.48774009837887256,2-0,0.13209026558958015,0.17969393603471662,0.392044930506783,0.6153649440961089,0.34970893442440387,0.5730289480137298,0.7484774074620691,0.4356710080613923,0.6111194675097318,0.7213905047644666,0.3987684730376654,0.5090395102924004,0.5667948462253801,0.9576640039176209,0.8203060639652834,0.607955069493217,0.3846350559038911,0.20918659645555163,9.099025529482413,3.6245182589957126,12.723543788478125,0.9081983451348985,0.8503565180588608,0.7761523037840057,0.6886266479606107,0.5927896597414186,0.49460583671866476,1.6390292391033734,2.440568484537957,4.0795977236413306,0.7593442008655845,0.5721754018901353,0.3858475636934027,0.23408711765194057,0.1287962208299246,não,programado,Casa,Casa ou empate (1X),0.918814534231372,0.918814534231372,0.8514762495548505,0.22970921621377768,0.392044930506783,0.5542074555073481
62,34,2026-11-04,Sao Paulo,Corinthians,0.46267161335973583,0.28366348485717496,0.2536649017830893,1.2837258810519823,0.8689596299612995,2.152685511013282,0.36457407803219627,0.6354259219678039,0.41825892677445253,0.7229970023358818,0.5806123686298189,1-0,0.15065474307961066,0.3677748345652586,0.6354259219678039,0.8285744201190507,0.5207763661590524,0.7139248643102992,0.8178719163729107,0.4607995855537921,0.5647466376164036,0.6094997254671674,0.2970955502138583,0.341848638064622,0.3579052010970829,0.8853504441912485,0.6322251654347414,0.36457407803219627,0.17142557988094942,0.06747852781833791,6.093908704382668,3.997673293011869,10.091581997394536,0.7559700987350492,0.6507721059301069,0.537912033428055,0.4265868470106531,0.32464851621094826,0.23731305811360337,3.058248013782428,3.119198614590987,6.177446628373415,0.9330387744098007,0.8452255168699643,0.7187322078870118,0.5696548879845008,0.4199944607240579,não,programado,Casa,"Menos de 3,5 gols",0.8285744201190506,0.7463350982169108,0.7163365151428251,0.5373283866402643,0.6354259219678038,0.5817410732255475
63,34,2026-11-04,Vitoria,Fluminense,0.3358926212378862,0.280141945003855,0.3839654337582593,1.101383182437322,1.1987374208573278,2.3001206032946495,0.40399333558399836,0.5960066644160019,0.46470668383815567,0.6675890987386263,0.6984254318894457,1-1,0.13079817808316893,0.33238072274970704,0.5960066644160019,0.7993224235425048,0.4973145112059185,0.7006302703324214,0.8175430064619935,0.46694170079279795,0.5838544369223699,0.6376371360226333,0.320228495256075,0.3740111943563384,0.39462898458653556,0.9013078467899168,0.667619277250293,0.40399333558399836,0.20067757645749534,0.08376484032792328,4.437788526111421,4.380556906883025,8.818345432994446,0.63178661844474,0.5088790060815506,0.3905431571739796,0.28578831330367627,0.19970422626588447,0.13351601571563565,3.2196927660636683,2.6710273013895036,5.890720067453172,0.9196851990686993,0.8201125893305634,0.6825023140398669,0.5269063259575094,0.37704233031166723,não,programado,Fora,Multi-gols 1-4,0.8175430064619935,0.6160345662417412,0.7198580549961455,0.6641073787621143,0.5960066644160016,0.5352933161618443
64,35,2026-11-18,Corinthians,Botafogo RJ,0.41158110377708484,0.27640082864880466,0.31201806757411055,1.2678716295447041,1.0647414110311348,2.3326130405758394,0.4125909637643187,0.5874090362356814,0.46925641905770993,0.7185702948392237,0.6551830497012344,1-1,0.12946348795256257,0.3249413226809319,0.5874090362356814,0.7926840475937281,0.4919059617184296,0.6971809730764762,0.8168878290632817,0.4677427249127961,0.5874495808996016,0.6432955653687058,0.3249818673448523,0.38082785181395645,0.4025390420072397,0.9044969254827483,0.6750586773190682,0.4125909637643187,0.20731595240627207,0.08760909641946656,5.020630954078478,4.1169358150610185,9.137566769139497,0.6662897318592356,0.5467927787305817,0.4283779141929138,0.3204892421285005,0.2292384898334321,0.15702704122689348,2.7840071690867347,3.794456663510438,6.578463832597173,0.9482003421500508,0.8751289443359273,0.7639816027647943,0.6256608634529828,0.47902948921442445,não,programado,Casa,Multi-gols 1-4,0.8168878290632817,0.6879819324258896,0.7235991713511953,0.5884188962229152,0.5874090362356813,0.53074358094229
65,35,2026-11-18,Coritiba,Santos,0.3960127323138115,0.25006804158811896,0.35391922609806975,1.442782474382721,1.3500461224066067,2.7928285967893274,0.5288361496553428,0.47116385034465724,0.5643497026423404,0.7637313484060663,0.7407721472697174,1-1,0.1178983837752633,0.23370249986956754,0.47116385034465724,0.6935316920431166,0.41131764337810034,0.6336854850765596,0.7889446138559005,0.45982919217354906,0.6150883209528899,0.7018109221535006,0.3776269704778003,0.46434957167841084,0.5047165462224592,0.9401537930334433,0.7662975001304325,0.5288361496553428,0.3064683079568837,0.15120917917754267,4.540859570808233,5.326464196779378,9.86732376758761,0.7367134704937486,0.6277375372771863,0.5128903441097221,0.40160693818663984,0.301507552225198,0.21726307968987557,2.1700182986512293,3.0040313974673754,5.174049696118605,0.8744742375433485,0.7415935990742708,0.5777931338242481,0.41259500904072755,0.2706740697442962,não,programado,Casa,Multi-gols 1-4,0.7889446138559005,0.6460807739019305,0.7499319584118813,0.6039872676861887,0.47116385034465724,0.4356502973576596
66,35,2026-11-18,Cruzeiro,Palmeiras,0.3276873900704788,0.2884175487982435,0.3838950611312776,1.0389331262247818,1.1504250746838427,2.1893582009086243,0.3744314751501123,0.6255685248498875,0.4400824166266549,0.6461680725774297,0.6834979122917348,1-1,0.13227831041541127,0.3587437545628473,0.6255685248498875,0.8214408796688205,0.5151520930923972,0.7110244479113303,0.81823316171905,0.4626971251059733,0.5699058389136928,0.6168495061889671,0.3030810686266529,0.3500247359019269,0.3671541574058856,0.8895835682425097,0.6412562454371524,0.3744314751501123,0.17855912033117913,0.07135040652345953,5.722018334146181,4.945014600158841,10.667032934305023,0.8003914872621563,0.7055547371730854,0.5992723655081655,0.4897592723152855,0.38500739009807283,0.29125839470561443,2.8970078066402625,2.6484604165870675,5.54546822322733,0.9002519190632131,0.7852570070701057,0.6345391266931689,0.47292196041375223,0.32529639323028725,não,programado,Fora,"Menos de 3,5 gols",0.8214408796688208,0.6161049388687223,0.7115824512017563,0.6723126099295211,0.6255685248498877,0.5599175833733451
67,35,2026-11-18,Flamengo RJ,Athletico-PR,0.6338173619323256,0.21170093979344518,0.15448169827422906,1.9185870049211373,0.8190920723000834,2.7376790772212205,0.5155699884834932,0.48443001151650666,0.47588368396043085,0.8531926083392356,0.5591682891900509,1-0,0.12536383657974967,0.24309066237525268,0.48443001151650666,0.7057609306269391,0.4209072250853623,0.6422381441957948,0.7937243048566505,0.46267026825168645,0.6141564289125421,0.6971021175275763,0.37281707977128814,0.4557627683863223,0.49360993997946984,0.9364772135688554,0.7569093376247472,0.5155699884834932,0.2942390693730606,0.14275290871220495,6.057198287429503,4.110773583364414,10.167971870793917,0.7622767070798026,0.6584065006713127,0.5463043112471488,0.43506522072649456,0.33259639838461075,0.24428127942607925,2.329753817722969,2.6147459357786245,4.944499753501594,0.8555964802651352,0.7111928350773018,0.5402366014597865,0.3746488215203325,0.23802607638312057,não,programado,Casa,Casa ou empate (1X),0.8455183017257708,0.8455183017257708,0.7882990602065547,0.36618263806767426,0.4844300115165068,0.5241163160395692
68,35,2026-11-18,Gremio,Bahia,0.46100967735287784,0.2508698738036837,0.2881204488434385,1.5306715498649677,1.1542503667686594,2.6849219166336273,0.5026760635963365,0.4973239364036634,0.5351275772862784,0.7836109478234566,0.6847063163426074,1-1,0.1191251516429004,0.25282411285563594,0.4973239364036634,0.7174125710996664,0.4305136232834491,0.6506022579794521,0.798332835461199,0.4645884582440305,0.6123190357257774,0.6916482516236728,0.36781921217774977,0.4471484280756454,0.4826473105810433,0.9331896868797858,0.747175887144364,0.5026760635963365,0.2825874289003336,0.1348568514185869,4.797386612394575,4.644889819978141,9.442276432372717,0.6971411163148848,0.5816422236337064,0.4641272103096675,0.35419394637161994,0.25872637567785906,0.1811567638238225,2.8822829720606173,2.9384404362692007,5.820723408329818,0.9160603367816231,0.8134681136241985,0.6731602741225845,0.5161652127279763,0.36652737427121274,não,programado,Casa,Multi-gols 1-4,0.798332835461199,0.7118795511565615,0.7491301261963164,0.5389903226471222,0.49732393640366346,0.46487242271372164
69,35,2026-11-18,Mirassol,Atletico-MG,0.47633065914055045,0.2528378250493944,0.27083151581005527,1.526649854955567,1.0836534410342886,2.610303295989856,0.484155207711208,0.5158447922887921,0.5164652919657364,0.7827389139634087,0.6616429716646592,1-1,0.12018707754608567,0.2668288373792438,0.5158447922887921,0.733757252171721,0.44376138595112335,0.6616738458340522,0.8038786036415713,0.46692841479247726,0.6091331725999963,0.6833728673983911,0.36011721769044786,0.43435691248884284,0.466655013063057,0.9279165936623313,0.7331711626207563,0.484155207711208,0.2662427478282791,0.12403799002076012,5.855466451902231,4.997554527375883,10.853020979278114,0.8132672413104717,0.7218975656497106,0.6181094448310149,0.5097133967742214,0.4046212582312123,0.3092898500228729,2.3117803077380943,2.245238039636474,4.5570183473745685,0.81779808703126,0.6536997198848619,0.47313086910230107,0.3105692688532129,0.18590428675152615,não,programado,Casa,Multi-gols 1-4,0.8038786036415713,0.7291684841899448,0.7471621749506057,0.5236693408594497,0.515844792288792,0.48353470803426357
70,35,2026-11-18,Remo,Chapecoense-SC,0.5640305179731209,0.2211601503098442,0.2148093317170351,1.8851987810028807,1.0753870924761093,2.96058587347899,0.5679298712540819,0.43207012874591827,0.5575949234336036,0.8482071767187932,0.6588343971538068,1-1,0.10375707659012819,0.2063403083532448,0.43207012874591827,0.6560546399919461,0.3815167791849145,0.6055012904309425,0.7712851514202397,0.44971433163870134,0.6154981926279987,0.7136631538090136,0.38976837223532523,0.48793333341634015,0.5363717014324134,0.9494466504389962,0.7936596916467553,0.5679298712540819,0.3439453600080538,0.17816149901875653,6.13293761368726,4.53588921477742,10.668826828464681,0.8005190450923364,0.7057155692907588,0.5994565120811698,0.4899530397002252,0.38519658201996454,0.2914311593474572,1.3428084325979628,1.935780069809142,3.278588502407105,0.6263198996588097,0.4125015840519146,0.23834716907087106,0.12229303088965449,0.056415372413219145,não,programado,Casa,"Mais de 1,5 gols",0.7936596916467553,0.785190668282965,0.778839849690156,0.4359694820268793,0.4320701287459181,0.4424050765663964
71,35,2026-11-18,Sao Paulo,Fluminense,0.4346029166800496,0.2814650741448887,0.2839320091750616,1.266883161822764,0.9645063207664114,2.2313894825891754,0.3856908058640495,0.6143091941359503,0.4429586028034089,0.7182919711089084,0.6188286945793802,1-0,0.137577861203524,0.3485246266325911,0.6143091941359503,0.8131451731897096,0.5084712570208306,0.7073072360745898,0.8182274197572978,0.4646205465571185,0.5755407302398265,0.6250419812981344,0.3097561627364673,0.359257413794775,0.37766685151673046,0.8941620628848801,0.6514753733674087,0.3856908058640495,0.18685482681029028,0.07593464312758226,5.6897013583488745,4.096944789127992,9.786646147476866,0.7295128682941097,0.6192282996448009,0.5037589048789965,0.39260127843056436,0.2932662041901015,0.21020944629668836,2.7169095364279245,2.769200524703597,5.486110061131521,0.896494504286556,0.7787219740601383,0.6258211134684628,0.46341124617027174,0.31646236811397643,não,programado,Casa,Multi-gols 1-4,0.8182274197572978,0.7160679908249383,0.7185349258551113,0.5653970833199503,0.6143091941359504,0.5570413971965911
72,35,2026-11-18,Vasco,Internacional,0.40926219770523564,0.260347362496456,0.3303904397983085,1.380000500321095,1.211707557204856,2.5917080575259512,0.4794873998019982,0.520512600198002,0.5241546985001333,0.7484221138776902,0.7023116565001916,1-1,0.1237602687570634,0.270460602855078,0.520512600198002,0.7378041438742513,0.44709167207575023,0.6643832157519998,0.8051724439283324,0.46734354101917347,0.6081327691955062,0.681109771190652,0.3580807718525822,0.43105777384772814,0.46258032526012133,0.9265790718777484,0.7295393971449221,0.4794873998019982,0.26219585612574875,0.12140662794941597,4.548591101220991,4.443749843745295,8.992340944966287,0.6508656356831268,0.529708904329474,0.411194704412555,0.304605440154078,0.21561414637267906,0.14609721794471842,2.2230078963072146,2.2588258689483456,4.48183376525556,0.8095134367914321,0.6416357632202689,0.45965610034502447,0.29826137857043955,0.17633233129654202,não,programado,Casa,Multi-gols 1-4,0.8051724439283324,0.6696095602016916,0.7396526375035442,0.5907378022947645,0.5205126001980018,0.4758453014998667
73,35,2026-11-18,Vitoria,Bragantino,0.38472544642984247,0.274351942929105,0.3409226106410524,1.236585595866308,1.1465307198390053,2.3831163157053132,0.4258742020208637,0.5741257979791361,0.48261529439324713,0.7096262345290717,0.6822629338778141,1-1,0.12927200041835135,0.313671292241831,0.5741257979791361,0.7822441579489083,0.483399671992775,0.6915180319625472,0.8155106603192853,0.46857286570707746,0.5925654940638154,0.6516632954842964,0.3321109883265104,0.3912087897469913,0.41468162424140836,0.9092738740136386,0.6863287077581688,0.4258742020208637,0.21775584205109147,0.0937632136943533,5.295008417598005,4.660616282112733,9.95562469971074,0.7444285035266079,0.6369169515140034,0.5228082312760537,0.41145501315571575,0.31058137338965974,0.2250822606063979,2.665371591063081,3.1835371830571124,5.8489087741201935,0.9175382064193032,0.8161687080773568,0.6769454938693416,0.5205037774911186,0.3707613498546274,não,programado,Casa,Multi-gols 1-4,0.8155106603192853,0.6590773893589474,0.7256480570708949,0.6152745535701574,0.5741257979791363,0.5173847056067529
74,36,2026-11-22,Athletico-PR,Remo,0.6210335562433811,0.21224770653912547,0.1667187372174935,1.9348188998758207,0.8844796214800857,2.8192985213559068,0.5351444644952766,0.46485553550472336,0.5010737565404222,0.855556870549716,0.5870710142232266,1-0,0.11660406055962558,0.22900338754309557,0.46485553550472336,0.687632553823219,0.40640966373724374,0.6291866820557394,0.7862085677614441,0.4586291662801234,0.6156510519858281,0.7041911456693729,0.37979890402420036,0.46833899770774506,0.5099433264836267,0.9415541282325202,0.7709966124569044,0.5351444644952766,0.3123674461767811,0.15534556047107628,7.898595431255532,3.852575237566779,11.751170668822311,0.8661093204861284,0.7914755694467578,0.7013289925908881,0.6012176133062985,0.4980107377247348,0.39846038244558346,1.7540901696214724,2.290828748747696,4.044918918369168,0.7545307500532017,0.5658110866765822,0.3793931493397362,0.2287342463506843,0.1250164490807819,não,programado,Casa,Casa ou empate (1X),0.8332812627825066,0.8332812627825066,0.7877522934608746,0.378966443756619,0.46485553550472336,0.4989262434595778
75,36,2026-11-22,Atletico-MG,Corinthians,0.4868461579773997,0.2697344500648408,0.24341939195775902,1.3974980662630547,0.8994264914562979,2.296924557719353,0.4031460098406526,0.5968539901593471,0.4450657206330135,0.752785894362339,0.5931971150255061,1-0,0.14202773511155567,0.33304814397669547,0.5968539901593471,0.7999716893830583,0.49777127891417916,0.7008889781378902,0.8175256251386648,0.4669235454063627,0.5835601924071373,0.6371413720899575,0.3197543462244858,0.3733355259073059,0.3938475382838246,0.9009172887548317,0.6669518560233042,0.4031460098406526,0.20002831061694162,0.08339166361616686,5.799964230242903,4.061342728629598,9.8613069588725,0.7361814647270513,0.6271069382289345,0.5122115852783387,0.4009355033668116,0.3008912452148139,0.2167340004410362,3.0240918928079448,3.034017110729966,6.058109003537911,0.9277605064694922,0.835174148250953,0.7040504778966397,0.5521176049659301,0.4021581738255928,não,programado,Casa,Multi-gols 1-4,0.8175256251386648,0.7565806080422406,0.7302655499351587,0.5131538420225998,0.5968539901593475,0.5549342793669865
76,36,2026-11-22,Bahia,Coritiba,0.6074996256619953,0.2091524075113548,0.18334796682664986,2.002164339043012,0.9993404006881613,3.0015047397311734,0.5771607047070413,0.42283929529295855,0.5453850154435419,0.8649665966505613,0.6318778591575551,1-0,0.1006972188469562,0.20008200702493004,0.42283929529295855,0.6468828924348756,0.3742987356575331,0.5983423327994503,0.7664636395948559,0.4468008854099457,0.6149221922053513,0.7158481696817476,0.39216490393732284,0.4930908814137191,0.5435804808767717,0.9514594403645745,0.7999179929750699,0.5771607047070413,0.35311710756512404,0.18499580076971847,7.224290404567328,3.3335054774456276,10.557795882012956,0.7924985821286864,0.6956436952125411,0.5879710421612313,0.47791610639474813,0.3734910746714539,0.2807848906697159,2.3290460759111404,2.8204592495186196,5.14950532542976,0.8725699859222377,0.7384704100620982,0.573864146011185,0.4085531016784447,0.2671337759436776,não,programado,Casa,Casa ou empate (1X),0.8166520331733501,0.8166520331733501,0.7908475924886452,0.39250037433800467,0.4228392952929587,0.4546149845564581
77,36,2026-11-22,Botafogo RJ,Sao Paulo,0.4953647244177859,0.26263536204240323,0.24199991353981068,1.45692521052028,0.9294044230614186,2.3863296335816986,0.4267164215817889,0.573283578418211,0.4627642866568382,0.7670493904982029,0.6052112498528575,1-0,0.13545099611347927,0.3128911479342777,0.573283578418211,0.7815747675306493,0.48277993211243286,0.691071121224871,0.8153341928675955,0.46868361959637156,0.5929466912390957,0.6522533226521006,0.3325542607551625,0.3918608921681672,0.4154484611529332,0.9094963536942219,0.6871088520657224,0.4267164215817889,0.21842523246935058,0.09416216082662636,4.919698533252182,4.490707670468766,9.41040620372095,0.6940110470739782,0.5780642872317718,0.46041325427901125,0.3506509774661777,0.25559018063699224,0.17856037687829318,2.726254610470673,2.7613509481822947,5.487605558652968,0.8965907757197393,0.7788886428580823,0.6260424326243419,0.4636515752500958,0.31668456617952434,não,programado,Casa,Multi-gols 1-4,0.8153341928675955,0.7580000864601891,0.7373646379575965,0.5046352755822139,0.5732835784182111,0.5372357133431618
78,36,2026-11-22,Bragantino,Vasco,0.5260406866426688,0.23784085081109663,0.23611846254623445,1.6972305830563228,1.0522059774536203,2.749436560509943,0.5184103627310734,0.48158963726892645,0.5302673028871118,0.8168126322426349,0.6508334077908879,1-1,0.11288679199447131,0.24116761320486768,0.48158963726892645,0.7031623116932776,0.4189683744153374,0.6405410488396885,0.7928420025620722,0.46199469848840996,0.6142956522107935,0.6980445370947623,0.3738736281467347,0.45762251303070356,0.49599979360513147,0.937378737146411,0.7588323867951323,0.5184103627310734,0.2968376883067223,0.14453673458433886,5.530677543288908,4.4485105778088565,9.979188121097764,0.746458063241412,0.639342585513536,0.525440765579837,0.4140807373713018,0.3130115015648509,0.22718574717413054,2.3969721545112135,2.3427789540233417,4.739751108534556,0.8366105368980798,0.6817893007757754,0.5053043559399495,0.34070756875083197,0.2099441020964944,não,programado,Casa,Multi-gols 1-4,0.7928420025620722,0.7638815374537654,0.7621591491889033,0.4739593133573311,0.48158963726892656,0.46973269711288823
79,36,2026-11-22,Chapecoense-SC,Cruzeiro,0.2511371038821672,0.2583446466517023,0.4905182494661305,0.9835165816074841,1.4889677351817436,2.4724843167892283,0.4491105256602027,0.5508894743397972,0.4833253541028931,0.6260064242873674,0.7743955827847393,0-1,0.12708273509585216,0.2944411658426844,0.5508894743397972,0.763440783868039,0.4679661273090107,0.6805174368372526,0.8119001497059375,0.46899961802535467,0.6003823308940397,0.6653508028514116,0.3439340223969269,0.40890249435429876,0.43567480364011374,0.9170766529692136,0.7055588341573156,0.4491105256602027,0.23655921613196085,0.1051765032632759,3.960647297435326,6.026101799288015,9.98674909672334,0.7471067004195153,0.6401187669414468,0.5262841971874519,0.4149230293905921,0.3137920150052165,0.22786218590016083,2.48996334810295,2.0023618930265763,4.492325241129526,0.8106891665880156,0.6433368784778619,0.46154395236795476,0.2999746451161598,0.17765615060129925,não,programado,Fora,Multi-gols 1-4,0.8119001497059375,0.5094817505338696,0.7416553533482977,0.7488628961178327,0.5508894743397973,0.5166746458971069
80,36,2026-11-22,Fluminense,Mirassol,0.47603900196259347,0.25499621490186897,0.2689647831355377,1.5072522089935065,1.0637634379717116,2.5710156469652183,0.4742711123471763,0.5257288876528238,0.5083465514264941,0.7784832782374337,0.6548456625282659,1-1,0.12114944069940785,0.27447106323824877,0.5257288876528238,0.7422925945911407,0.45071127699202956,0.6672749839303466,0.8064724653319552,0.46782153135289195,0.6070190127545007,0.6785949535341621,0.3557611883399256,0.4273371291195871,0.4580076750645035,0.9249823893392058,0.7255289367617511,0.4742711123471763,0.25770740540885934,0.1185099240072506,6.016230911154948,4.5032731351711375,10.519504046326086,0.7896729945313543,0.6921149047694558,0.5839691216491487,0.4737451320635204,0.3694572989895727,0.27713637154270065,2.032358084284185,2.9387133335960085,4.971071417880193,0.857907504146916,0.7148495178512546,0.54467451461961,0.3790532925304686,0.24174790327042228,não,programado,Casa,Multi-gols 1-4,0.8064724653319552,0.7310352168644625,0.7450037850981311,0.5239609980374067,0.5257288876528237,0.4916534485735059
81,36,2026-11-22,Internacional,Vitoria,0.5611078309379738,0.24609251425845233,0.19279965480357386,1.6096373979973673,0.8247294233540532,2.4343668213514205,0.43924600556019433,0.5607539944398057,0.44797389406860927,0.8000417469783953,0.56164642107473,1-0,0.14245620418312188,0.3023981476797327,0.5607539944398057,0.7715082009188425,0.47446826842432166,0.6852224749033585,0.8134862832680343,0.4691100532391097,0.5973738616037854,0.6598223595429112,0.3390180148437125,0.40146651278283835,0.42680371263013245,0.913714273984516,0.6976018523202672,0.43924600556019433,0.22849179908115758,0.10022799071648181,6.016523931766526,3.3697516030473276,9.386275534813853,0.6916260109814903,0.5753444883139787,0.4575967916416712,0.3479705903530742,0.2532231925315036,0.17660547417408523,2.388140344595028,3.1771469396419985,5.5652872842370265,0.9014777467580556,0.7874025439987773,0.6374195130821823,0.4760841541783831,0.32825218062516726,não,programado,Casa,Multi-gols 1-4,0.8134862832680343,0.8072003451964261,0.7539074857415476,0.4388921690620262,0.5607539944398057,0.5520261059313907
